date,open,high,low,close,volume
2015-12-13,435.61,443.92,415.24,433.36,0
2015-12-14,432.91,450,427.3,442.59,0
2015-12-15,442.55,467.29,442.51,466.01,0
2015-12-16,466.43,469.99,440,454.94,0
2015-12-17,454.94,458.56,446.21,455.57,0
2015-12-18,455.71,466.6,450.1,463.52,0
2015-12-19,463.51,467,452,462.44,0
2015-12-20,462.45,462.78,431.5,442.62,0
2015-12-21,442.62,447.45,424.37,437.52,0
2015-12-22,437.81,443.64,433,435.65,0
2015-12-23,435.05,445.76,433.62,442.62,0
2015-12-24,442.62,459.1,442.45,456.13,0
2015-12-25,456.02,460,445,455.47,0
2015-12-26,455.3,460.05,405.5,416.51,0
2015-12-27,416.35,424.89,407,422.32,0
2015-12-28,421.82,429,417.01,420.24,0
2015-12-29,420.11,433.55,418.01,431.79,0
2015-12-30,431.77,434,420,423.55,0
2015-12-31,423.51,432.59,412.5,429.02,0
2016-01-01,429.17,436.49,426.26,433.98,0
2016-01-02,435.67,437.56,432.41,435.4,30096600
2016-01-03,435.4,435.75,425.02,431.91,39633800
2016-01-04,431.9,435.79,431.37,433.85,38477500
2016-01-05,433.84,435.64,430,433.34,34522600
2016-01-06,433.32,433.46,428.15,430.87,34042500
2016-01-07,430.66,460.15,430.64,459.08,87562200
2016-01-08,459.07,464.4,447.53,454.44,56993000
2016-01-09,454.41,456,447.66,450.38,32278000
2016-01-10,450.39,451.39,442.96,449.99,35995900
2016-01-11,449.99,452.65,445.88,449.19,40450000
2016-01-12,449.26,449.44,431.83,434.01,115607000
2016-01-13,434.01,437.5,425,432.76,173888000
2016-01-14,432.7,435.27,428,430.03,43945500
2016-01-15,430.04,430.29,357.3,357.53,153351008
2016-01-16,357.59,391,350.92,388.7,120352000
2016-01-17,388.7,391,372,378.46,45319600
2016-01-18,378.47,386.1,370.1,384.89,54403900
2016-01-19,384.79,385.5,370,375.27,46819800
2016-01-20,375.28,425.1,369,418.54,121720000
2016-01-21,418.89,424.78,403.21,409.38,68338000
2016-01-22,409.02,413.99,373.86,382.9,91546600
2016-01-23,382.93,398.72,382.55,387.5,56247400
2016-01-24,387.5,406.93,387.49,403.05,54824800
2016-01-25,403.04,403.04,386.41,391.4,59062400
2016-01-26,391.4,397,387.78,391.54,58147000
2016-01-27,391.7,397.18,390.7,394.79,47424400
2016-01-28,394.6,395,377.12,379.61,59247900
2016-01-29,379.63,385.05,363.25,378.68,86125296
2016-01-30,378.68,382.04,375,378.46,30284400
2016-01-31,378.46,382.5,365,367.95,37894300
2016-02-01,367.89,379,366.26,371.33,51656700
2016-02-02,371.33,374.41,371.17,372.93,40378700
2016-02-03,372.93,373.01,365.63,368.87,45933400
2016-02-04,368.87,390.63,368.74,387.99,69285504
2016-02-05,387.99,389.36,382.99,384.5,43825000
2016-02-06,384.44,384.54,370.05,375.44,49249300
2016-02-07,375.44,379.81,373.24,377.49,37076300
2016-02-08,377.47,379.35,370.5,371.14,47671100
2016-02-09,371.02,374.93,370.13,372.68,55318500
2016-02-10,372.76,383.34,371.87,378.44,85130896
2016-02-11,378.49,379.5,361.1,378.23,74375600
2016-02-12,378.23,382.05,377.46,382.05,67042800
2016-02-13,382.05,395.59,381.99,390.99,61911700
2016-02-14,391,406.92,391,406.59,74469800
2016-02-15,406.62,409.09,394.03,398.95,74070496
2016-02-16,398.94,407.5,390.2,407.42,73093104
2016-02-17,407.41,420.13,405.69,415.2,83193600
2016-02-18,415.18,423.2,415.01,421.19,76752600
2016-02-19,421.18,422,416,420.72,55711300
2016-02-20,420.72,444.03,420.09,437.46,93992096
2016-02-21,438.04,448.7,426.01,438.56,89820704
2016-02-22,438.56,439,430.95,437.55,85385200
2016-02-23,437.45,440.9,414.16,419.97,85244896
2016-02-24,420.32,425.6,410,423.94,67743696
2016-02-25,423.87,426.44,418.6,423.54,70798000
2016-02-26,423.51,430.85,419.53,430.85,61486000
2016-02-27,430.84,434.97,430.14,433.12,41893600
2016-02-28,433.09,436.07,423,433.73,53033400
2016-02-29,433.73,442,431.13,436.44,60694700
2016-03-01,436.41,437.78,427.5,433.08,74895800
2016-03-02,433.03,435.36,418.36,420.39,74955296
2016-03-03,420.44,422.8,408.63,418.8,100484000
2016-03-04,418.76,422.21,405.5,407.35,90856096
2016-03-05,407.38,408.83,381.09,396.08,135384992
2016-03-06,396.13,409.27,385.01,403.24,91212496
2016-03-07,403.24,418.74,395,412.21,85762400
2016-03-08,412.21,416.33,407.4,411.18,70311696
2016-03-09,411.18,414,408.75,412.8,70012304
2016-03-10,412.64,416.52,410.71,415.98,81022896
2016-03-11,415.98,421,414.97,419.39,73969696
2016-03-12,419.48,421.3,406.52,410.58,92712896
2016-03-13,410.56,416.38,410.01,412.52,74322800
2016-03-14,412.51,415.84,411.61,415.02,95259400
2016-03-15,415.02,416.94,412.48,415.41,66781700
2016-03-16,415.41,416.39,413,416.07,65185800
2016-03-17,416.06,419.75,415.7,418.41,83528600
2016-03-18,418.42,418.66,399.21,409.65,104940000
2016-03-19,409.66,411,404.72,410.2,58423000
2016-03-20,410.09,415.34,409.36,411.27,45947900
2016-03-21,411.25,412.13,406.89,412,61655400
2016-03-22,411.98,417.79,411,416.66,66813300
2016-03-23,416.66,418.99,413.95,417.53,61444200
2016-03-24,417.53,417.72,410,412.95,68346704
2016-03-25,412.86,416.87,411,416.41,52560000
2016-03-26,416.42,417.77,414.37,416.97,44650400
2016-03-27,416.96,426.5,416.35,425.3,71229400
2016-03-28,425.29,425.36,419.63,423,68522800
2016-03-29,422.92,424.62,407.75,416.39,75411504
2016-03-30,416.4,416.41,407.56,412.79,66034100
2016-03-31,412.97,417.6,412.74,416.03,60215200
2016-04-01,416.03,417.68,414.12,417.68,51235700
2016-04-02,417.68,420.5,417.04,419.95,45681200
2016-04-03,419.95,420.8,418.33,420.16,38053700
2016-04-04,420.08,421,417.58,419.47,50634300
2016-04-05,419.48,423.43,418.01,422.36,60718000
2016-04-06,422.4,423,420.61,421.46,59091000
2016-04-07,421.36,422.74,419.41,421.99,57858600
2016-04-08,421.99,424.65,415.71,419.48,63454700
2016-04-09,419.48,419.79,415.51,419.46,49792700
2016-04-10,419.46,423.99,419.46,423.4,73478600
2016-04-11,423.29,424,420.15,423.94,50747500
2016-04-12,423.95,429.77,423.14,427.8,70728800
2016-04-13,427.8,429.44,423.59,425.58,69060400
2016-04-14,425.58,428,424.52,426.32,45281000
2016-04-15,426.35,431.1,425.72,430.93,54801500
2016-04-16,430.82,434.89,429.89,433.39,39392800
2016-04-17,433.69,434.93,429.15,431,52125900
2016-04-18,431.08,434.46,428.44,430.97,55670900
2016-04-19,430.9,438.2,429.22,437.06,52810500
2016-04-20,437.06,444.07,436.17,442.96,72890096
2016-04-21,442.87,453.8,441.99,452.25,68204704
