date,open,high,low,close,volume
2009-06-30,1.65635,1.67448,1.64222,1.64568,64263
2009-07-01,1.64568,1.6545,1.6384,1.64772,60172
2009-07-02,1.64772,1.65,1.63228,1.63922,61093
2009-07-03,1.63922,1.64295,1.63012,1.63223,30915
2009-07-06,1.63223,1.63284,1.60958,1.62845,52539
2009-07-07,1.62845,1.62965,1.61161,1.61359,58273
2009-07-08,1.61359,1.61389,1.59834,1.60701,61995
2009-07-09,1.60701,1.63801,1.60278,1.63321,65770
2009-07-10,1.63321,1.63465,1.61541,1.62062,58965
2009-07-13,1.62062,1.62395,1.60329,1.62243,58191
2009-07-14,1.62243,1.63443,1.62218,1.63062,60827
2009-07-15,1.63062,1.64682,1.63004,1.64182,55436
2009-07-16,1.64182,1.648,1.6355,1.64348,57357
2009-07-17,1.64348,1.64474,1.62652,1.63424,53316
2009-07-20,1.63424,1.65575,1.6317,1.65432,49088
2009-07-21,1.65432,1.65536,1.63835,1.64578,53860
2009-07-22,1.64578,1.6505,1.63105,1.64863,54781
2009-07-23,1.64863,1.6586,1.6434,1.64747,53622
2009-07-24,1.64747,1.65428,1.63903,1.64279,49228
2009-07-27,1.64279,1.6524,1.6382,1.64824,43371
2009-07-28,1.64824,1.65564,1.6391,1.64257,47977
2009-07-29,1.64257,1.64683,1.63469,1.6377,55824
2009-07-30,1.6377,1.6526,1.63381,1.64926,55547
2009-07-31,1.64926,1.67332,1.64733,1.67032,55801
2009-08-03,1.67032,1.69875,1.66948,1.69257,59492
2009-08-04,1.69257,1.7005,1.68885,1.69372,53729
2009-08-05,1.69372,1.70426,1.69008,1.69858,56931
2009-08-06,1.69858,1.70296,1.67513,1.678,57694
2009-08-07,1.678,1.68283,1.66508,1.66827,56990
2009-08-10,1.66827,1.67185,1.64305,1.64798,51171
2009-08-11,1.64798,1.65247,1.64308,1.64772,52311
2009-08-12,1.64772,1.65602,1.63903,1.64777,67698
2009-08-13,1.64777,1.66682,1.64763,1.65797,59719
2009-08-14,1.65797,1.66075,1.6484,1.65298,52581
2009-08-17,1.65298,1.65298,1.62755,1.63457,61459
2009-08-18,1.63457,1.65877,1.63249,1.65564,62763
2009-08-19,1.65564,1.65943,1.63751,1.6527,65139
2009-08-20,1.6527,1.66105,1.64511,1.65043,56570
2009-08-21,1.65043,1.66249,1.6419,1.6487,65547
2009-08-24,1.6487,1.65463,1.63915,1.6414,47727
2009-08-25,1.6414,1.64451,1.63304,1.63462,61914
2009-08-26,1.63462,1.63536,1.61588,1.6248,63130
2009-08-27,1.6248,1.63047,1.61531,1.62802,70727
2009-08-28,1.62802,1.63815,1.6256,1.62725,57782
2009-08-31,1.62725,1.63302,1.61834,1.62846,50819
2009-09-01,1.62846,1.63761,1.61125,1.61552,70306
2009-09-02,1.61552,1.62998,1.61135,1.62711,65587
