date,open,high,low,close,volume
2014-12-23,0.77211,0.7756,0.76939,0.77066,102799
2014-12-24,0.77066,0.77359,0.77043,0.77181,78327
2014-12-25,0.77328,0.77477,0.77328,0.77328,0
2014-12-26,0.77181,0.77624,0.77181,0.77512,79464
2014-12-29,0.77564,0.77994,0.77428,0.77862,133698
2014-12-30,0.77862,0.78483,0.77707,0.78292,132871
2014-12-31,0.78292,0.78472,0.77918,0.77918,85735
2015-01-01,0.78009,0.78009,0.78009,0.78009,0
2015-01-02,0.77918,0.77918,0.76888,0.76899,112965
2015-01-05,0.76852,0.77193,0.76184,0.76825,165645
2015-01-06,0.76825,0.78095,0.7678,0.77586,212000
2015-01-07,0.77586,0.77947,0.77136,0.77759,193591
2015-01-08,0.77759,0.78292,0.77622,0.7821,173571
2015-01-09,0.7821,0.78506,0.77891,0.78257,191194
2015-01-12,0.78458,0.78653,0.77361,0.77823,162240
2015-01-13,0.77823,0.7803,0.77121,0.7737,184617
2015-01-14,0.7737,0.77801,0.76895,0.77109,216996
2015-01-15,0.77109,0.78899,0.76934,0.78213,276566
2015-01-16,0.78213,0.78562,0.77461,0.77815,189952
2015-01-19,0.77816,0.78081,0.77695,0.77724,311553
2015-01-20,0.77724,0.77818,0.76213,0.76375,245231
2015-01-21,0.76375,0.77101,0.75497,0.75506,250332
2015-01-22,0.75506,0.75836,0.74797,0.75033,267785
2015-01-23,0.75033,0.75274,0.74315,0.74387,264578
2015-01-26,0.74326,0.74689,0.7398,0.74243,199031
2015-01-27,0.74243,0.74778,0.74086,0.74455,203439
2015-01-28,0.74455,0.74943,0.73138,0.7316,210463
2015-01-29,0.7316,0.7348,0.72336,0.72598,213491
2015-01-30,0.72598,0.72952,0.72151,0.724,177765
2015-02-02,0.72382,0.7324,0.7238,0.72959,142648
2015-02-03,0.72959,0.74376,0.71762,0.73533,205597
2015-02-04,0.73533,0.74501,0.72879,0.73568,192656
2015-02-05,0.73568,0.7428,0.73416,0.7387,132994
2015-02-06,0.7387,0.74448,0.73328,0.73431,132809
2015-02-09,0.73547,0.74395,0.73335,0.74037,110513
2015-02-10,0.74037,0.74394,0.73835,0.74025,122837
2015-02-11,0.74025,0.74466,0.73517,0.73586,115772
